ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Customer_Tenure_Days,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Education_Level,Family_Size,Has_Children,Avg_Order_Value,Purchase_Frequency_Rate,Wine_Ratio,Meat_Ratio,Product_Diversity,Premium_Product_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Campaign_Acceptance_Rate,Has_Complained,Engagement_Score,CLV_Estimate,Customer_Value_Score,Is_High_Spender,Is_Active,Is_Campaign_Responder,Is_Web_Shopper,Is_Deal_Seeker,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Final_ML_Cluster,PCA1,PCA2,PCA1_3D,PCA2_3D,PCA3_3D,PCA_Opt_1
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,48,1277,24,1,554,57,24,1277,3,5,5,355,13,Loyal Customers,5,2,1,51.08,0.0432432432432432,0.8200312989045383,0.1697965571205008,3,0.9898278560250392,0.44,0.2,0.0,0,25.2,1860.7114520547943,83.33333333333334,1,1,0,0,0,0,1,0,1,8444.661243248163,1231.3879112505756,8444.661243248163,1231.3879112505756,71.62228337234012,8444.661243248156
6201,1978,Graduation,Single,38643.0,1,1,2013-11-29,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,46,49,7,2,212,45,7,49,3,1,1,311,5,Promising,3,3,1,6.125,0.0328638497652582,0.44,0.28,5,0.72,0.25,0.375,0.0,1,8.4,42.875,16.666666666666664,0,1,0,0,0,1,0,-1,0,-13013.28296417179,-505.77232164804013,-13013.28296417179,-505.77232164804013,-25.0115800351997,-13013.282964171805
2061,1955,Graduation,Married,50737.0,0,1,2013-05-11,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,69,99,7,1,414,61,7,99,2,1,2,212,5,About to Sleep,3,3,1,12.375,0.016867469879518,0.78,0.11,3,0.89,0.25,0.5,0.1666666666666666,0,10.2,98.2541095890411,16.666666666666664,0,1,1,0,0,1,0,0,0,-927.7125365273241,-932.2714906450406,-927.7125365273241,-932.2714906450406,200.50737509623173,-927.7125365273314
6184,1969,PhD,Married,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,55,1670,15,0,564,6,15,1670,5,3,5,535,13,Potential Loyalists,5,2,0,104.375,0.0265486725663716,0.3357271095152603,0.4697785757031718,6,0.8557749850388988,0.1875,0.5,0.0,0,15.2,2419.2123287671234,83.33333333333334,1,1,0,0,0,0,1,0,1,16930.971257189478,1562.0537098663476,16930.971257189478,1562.0537098663476,89.79109708935664,16930.971257189463
6142,1943,Master,Married,65073.0,0,0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,81,900,14,0,313,65,14,900,2,3,4,234,9,At Risk,4,2,0,60.0,0.0445859872611464,0.6981132075471698,0.1964483906770255,5,0.9711431742508324,0.3333333333333333,0.3333333333333333,0.0,1,14.4,840.0,50.0,0,1,0,0,0,0,0,-1,0,13460.193184874253,-195.95708418409913,13460.193184874253,-195.95708418409913,-136.66544290678814,13460.193184874246
4107,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,76,425,16,2,264,52,16,425,3,3,3,333,9,Need Attention,5,4,1,25.0,0.060377358490566,0.6314553990610329,0.1619718309859155,6,0.8286384976525821,0.2352941176470588,0.2352941176470588,0.0,0,17.0,400.0,50.0,0,1,0,0,0,1,0,0,0,-4952.349040577719,-205.62790607781608,-4952.349040577719,-205.62790607781608,-92.9686305492773,-4952.349040577719
7274,1957,Graduation,Married,78618.0,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,67,2153,22,0,639,87,22,2153,1,4,5,145,10,Cannot Lose Them,3,2,0,93.6086956521739,0.034375,0.3416898792943361,0.3797585886722377,6,0.819870009285051,0.1739130434782608,0.4347826086956521,0.1666666666666666,0,24.4,3605.345324597975,58.333333333333336,1,1,1,0,0,0,1,0,1,27135.319499031917,2434.7402113208173,27135.319499031917,2434.7402113208173,353.78267481454327,27135.319499031917
9336,1969,PhD,Widow,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,55,636,21,1,99,38,21,636,4,4,4,444,12,Champions,5,2,1,28.90909090909091,0.21,0.8037676609105181,0.130298273155416,3,0.934065934065934,0.2727272727272727,0.4545454545454545,0.0,0,21.8,607.0909090909091,75.0,0,1,0,0,0,0,0,0,0,10555.946779275466,-536.105125913213,10555.946779275466,-536.105125913213,-177.74642519488538,10555.946779275488
2958,1978,Graduation,Married,28442.0,2,0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,46,57,10,2,125,53,10,57,3,2,2,322,7,Promising,3,4,1,5.181818181818182,0.0793650793650793,0.3275862068965517,0.1724137931034483,6,0.6896551724137931,0.1818181818181818,0.3636363636363636,0.0,0,10.8,51.81818181818181,33.33333333333333,0,1,0,0,0,1,0,0,0,-23202.69451975461,-40.5951652549079,-23202.69451975461,-40.5951652549079,-177.42655996336566,-23202.694519754627
933,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,46,25,4,1,583,31,4,25,4,1,1,411,6,New Customers,5,3,1,5.0,0.0068493150684931,0.3461538461538461,0.2307692307692307,5,0.7307692307692307,0.2,0.4,0.0,0,5.8,31.945205479452056,25.0,0,1,0,0,0,1,0,0,0,-13940.045064202626,-449.25139264445056,-13940.045064202626,-449.25139264445056,238.69319298012647,-13940.045064202619
5837,1967,Graduation,Married,51479.0,1,1,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,57,494,22,2,548,67,22,494,2,4,3,243,9,At Risk,3,4,1,21.47826086956522,0.0400728597449908,0.498989898989899,0.3232323232323232,6,0.8343434343434344,0.2608695652173913,0.2608695652173913,0.0,0,23.4,709.4298987492556,50.0,0,1,0,0,1,1,0,2,0,-147.12298418396676,-98.69855023914783,-147.12298418396676,-98.69855023914783,218.11702819900324,-147.12298418397404
10704,1969,Graduation,Single,54803.0,0,1,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,55,693,19,1,677,65,19,693,2,4,4,244,10,At Risk,3,2,1,34.65,0.0280235988200589,0.5821325648414986,0.132564841498559,5,0.7550432276657061,0.3,0.45,0.0,0,19.8,1221.1039726027398,58.333333333333336,0,1,0,0,0,0,0,0,0,3198.7676284896006,338.8493576940715,3198.7676284896006,338.8493576940715,396.41332883731275,3198.7676284895715
5125,1960,Graduation,Married,79530.0,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,64,1348,26,0,408,64,26,1348,2,5,5,255,12,Cannot Lose Them,3,2,0,49.92592592592592,0.0635696821515892,0.2468495181616012,0.6041512231282431,5,0.9466271312083024,0.1481481481481481,0.4074074074074074,0.0,0,26.4,1450.9978691019785,75.0,1,1,0,0,0,0,1,0,1,27941.689586009074,11.20369028385312,27941.689586009074,11.20369028385312,-65.79755359389765,27941.68958600906
4432,1976,Graduation,Divorced,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,51,7,1,470,82,7,51,1,1,1,111,3,Hibernating,3,2,1,6.375,0.0148619957537154,0.0384615384615384,0.3846153846153846,6,0.5384615384615384,0.25,0.375,0.0,0,8.4,57.46232876712329,0.0,0,1,0,0,0,1,0,0,0,-20033.472516342856,-144.67608094833122,-20033.472516342856,-144.67608094833122,96.88842366359916,-20033.47251634287
5955,1962,Graduation,Together,72025.0,0,0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,62,1932,16,0,589,27,16,1932,4,3,5,435,12,Potential Loyalists,3,2,0,113.6470588235294,0.0271186440677966,0.4309363683393689,0.2840144852560786,6,0.793067770305225,0.2352941176470588,0.4705882352941176,0.0,0,16.6,2934.2736502820303,75.0,1,1,0,0,0,0,1,0,1,20518.994246899034,2041.6930217353963,20518.994246899034,2041.6930217353963,162.31188899808262,20518.994246899034
2928,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,49,990,16,1,575,63,16,990,2,3,4,234,9,At Risk,5,2,1,58.23529411764706,0.0277777777777777,0.7961654894046418,0.1432896064581231,5,0.951564076690212,0.1176470588235294,0.4705882352941176,0.0,0,17.6,1467.8485092667204,50.0,0,1,0,0,0,0,0,0,0,1038.1438093659235,962.6877309955547,1038.1438093659235,962.6877309955547,118.4946414050263,1038.1438093659235
5680,1984,2n Cycle,Married,35684.0,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,40,30,5,1,68,66,5,30,2,1,1,211,4,About to Sleep,2,3,1,5.0,0.072463768115942,0.3225806451612903,0.2258064516129032,5,0.5483870967741935,0.1666666666666666,0.5,0.0,0,6.2,25.0,8.333333333333332,0,1,0,0,0,1,0,0,0,-15970.689709171347,-423.5098582028286,-15970.689709171347,-423.5098582028286,-141.12721608908078,-15970.689709171347
10313,1975,Graduation,Married,48178.0,1,1,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,49,254,16,2,609,69,16,254,2,3,3,233,8,Need Attention,3,4,1,14.941176470588236,0.0262295081967213,0.6235294117647059,0.1764705882352941,6,0.8235294117647058,0.2941176470588235,0.2352941176470588,0.0,0,17.6,398.8680096696213,41.66666666666667,0,1,0,0,1,1,0,2,0,-3466.809790598083,-413.5151014369758,-3466.809790598083,-413.5151014369758,308.02423097751443,-3466.809790598076
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,54,29,5,1,304,52,5,29,3,1,1,311,5,Promising,4,2,1,4.833333333333333,0.0163934426229508,0.2333333333333333,0.2,6,0.5333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0,7.8,24.166666666666664,16.666666666666664,0,1,1,0,0,1,0,0,0,-22100.252280443165,-116.31100916629407,-22100.252280443165,-116.31100916629407,-32.5957787073109,-22100.252280443165
1245,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,58,1371,23,1,595,45,23,1371,3,5,5,355,13,Loyal Customers,3,2,1,57.125,0.0385906040268456,0.7120991253644315,0.184402332361516,6,0.9081632653061223,0.1666666666666666,0.5,0.1666666666666666,0,26.6,2141.796232876713,83.33333333333334,1,1,1,0,0,0,1,0,1,12262.57014245382,1337.4440803469438,12262.57014245382,1337.4440803469438,192.63421444216533,12262.57014245382
1519,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,1,52,73,9,2,372,2,9,73,5,2,2,522,9,Potential Loyalists,5,3,1,7.3,0.0241286863270777,0.5135135135135135,0.2972972972972973,6,0.8513513513513513,0.3,0.3,0.1666666666666666,0,12.6,66.96000000000001,50.0,0,1,1,0,0,1,0,0,0,-13076.136872093535,-438.3894153818892,-13076.136872093535,-438.3894153818892,72.8930020135,-13076.13687209355
10703,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,49,120,11,2,680,86,11,120,1,2,2,122,5,At Risk,4,3,1,10.0,0.0161527165932452,0.4710743801652892,0.2231404958677686,3,0.6942148760330579,0.25,0.1666666666666666,0.0,0,12.6,204.93150684931507,16.666666666666664,0,1,0,0,1,1,0,2,0,-5557.880778542552,-594.8369727708405,-5557.880778542552,-594.8369727708405,374.0114405210495,-5557.8807785425815
1726,1970,Graduation,Single,22585.0,0,0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,54,81,5,0,468,23,5,81,4,1,2,412,7,New Customers,3,1,0,13.5,0.0106609808102345,0.0365853658536585,0.1829268292682926,6,0.3780487804878049,0.1666666666666666,0.3333333333333333,0.3333333333333333,0,10.8,86.54794520547945,33.33333333333333,0,1,1,0,0,1,0,0,0,-29051.462615917968,313.68230765539624,-29051.462615917968,313.68230765539624,5.144822429262035,-29051.462615917982
4459,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,37,5,1,546,13,5,37,5,1,1,511,7,New Customers,3,2,1,6.166666666666667,0.0091407678244972,0.2631578947368421,0.3684210526315789,6,0.7368421052631579,0.1666666666666666,0.5,0.0,0,6.6,46.12328767123288,33.33333333333333,0,1,0,0,0,1,0,0,0,-21368.98900337398,-93.70059400331547,-21368.98900337398,-93.70059400331547,142.0322427499549,-21368.98900337399
1729,1961,PhD,Together,66426.0,0,1,2013-10-02,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,63,1377,20,1,270,14,20,1377,5,4,5,545,14,Champions,5,3,1,65.57142857142857,0.07380073800738,0.7568940493468795,0.0703918722786647,6,0.8505079825834543,0.1428571428571428,0.4761904761904761,0.0,0,21.2,1311.428571428571,91.66666666666666,1,1,0,0,0,0,0,0,0,14852.41556970861,590.3033852599036,14852.41556970861,590.3033852599036,-360.04576421284037,14852.41556970861
1517,1969,Graduation,Single,30822.0,1,0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,55,51,5,1,380,92,5,51,1,1,1,111,3,Hibernating,3,2,1,8.5,0.0131233595800524,0.0576923076923076,0.25,6,0.3461538461538461,0.1666666666666666,0.5,0.0,0,6.4,44.24657534246575,0.0,0,0,0,0,0,1,0,1,0,-20826.005436706128,-130.2276973176995,-20826.005436706128,-130.2276973176995,23.04229557978931,-20826.005436706135
2098,1969,PhD,Married,33581.0,2,0,2013-01-08,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,55,17,4,2,537,38,4,17,4,1,1,411,6,New Customers,5,4,1,3.4,0.0074349442379182,0.6111111111111112,0.2777777777777778,3,0.8888888888888888,0.2,0.4,0.0,0,5.6,20.008767123287672,25.0,0,1,0,0,0,1,0,0,0,-18072.304653240753,-282.7098513901451,-18072.304653240753,-282.7098513901451,170.61464887744353,-18072.30465324074
9543,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,39,22,4,1,227,74,4,22,2,1,1,211,4,About to Sleep,3,3,1,4.4,0.0175438596491228,0.1304347826086956,0.217391304347826,5,0.3478260869565217,0.0,0.6,0.0,0,5.4,17.6,8.333333333333332,0,1,0,0,0,1,0,0,0,-31652.552000973446,296.24436413016144,-31652.552000973446,296.24436413016144,-168.2007303575336,-31652.552000973457
6878,1954,Graduation,Widow,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,70,324,14,0,564,14,14,324,5,3,3,533,11,Potential Loyalists,3,1,0,21.6,0.0247787610619469,0.1323076923076923,0.2953846153846154,6,0.6676923076923077,0.2666666666666666,0.4,0.0,0,15.4,467.2701369863015,66.66666666666666,0,1,0,0,0,1,0,0,0,-24197.01370660287,617.2555268453094,-24197.01370660287,617.2555268453094,78.55621465339948,-24197.013706602884
3310,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,51,211,16,3,676,94,16,211,1,3,3,133,7,At Risk,2,5,1,12.411764705882351,0.0236336779911373,0.3443396226415094,0.4245283018867924,6,0.8254716981132075,0.2352941176470588,0.2352941176470588,0.0,0,17.6,367.79629331184526,33.33333333333333,0,0,0,0,1,1,0,4,0,-15947.042430218127,87.66395407940513,-15947.042430218127,87.66395407940513,267.6924438616321,-15947.042430218156
2724,1981,Master,Single,36143.0,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,3,11,0,43,19,4,1,91,33,4,19,4,1,1,411,6,New Customers,4,2,1,3.8,0.0434782608695652,0.6,0.05,3,0.65,0.0,0.4,0.0,0,4.6,15.2,25.0,0,1,0,0,0,1,0,0,0,-15513.006825710312,-458.55601667446604,-15513.006825710312,-458.55601667446604,-116.63566099751097,-15513.006825710305
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,53,41,8,1,410,32,8,41,4,2,1,421,7,Potential Loyalists,3,2,1,4.555555555555555,0.0194647201946472,0.0952380952380952,0.1666666666666666,6,0.4047619047619047,0.1111111111111111,0.2222222222222222,0.0,0,9.0,40.93759512937595,33.33333333333333,0,1,0,0,1,1,0,2,0,-41381.48613979944,797.2305424037345,-41381.48613979944,797.2305424037345,-134.21351991551273,-41381.48613979946
6720,1968,Master,Together,43795.0,0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1,56,492,17,1,256,11,17,492,5,3,3,533,11,Potential Loyalists,4,3,1,27.33333333333333,0.0661478599221789,0.6369168356997972,0.1075050709939148,6,0.7525354969574036,0.3888888888888889,0.2222222222222222,0.3333333333333333,0,22.4,464.6666666666666,66.66666666666666,0,1,1,0,0,1,0,0,0,-7829.74731787901,40.18456533066478,-7829.74731787901,40.18456533066478,-150.83192262859103,-7829.7473178790315
6202,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,64,1005,26,1,632,78,26,1005,2,5,4,254,11,Cannot Lose Them,3,3,1,37.22222222222222,0.0410742496050552,0.5675944333996024,0.1411530815109344,6,0.7415506958250497,0.1481481481481481,0.4814814814814814,0.0,0,26.4,1675.7138508371384,66.66666666666666,0,1,0,0,0,0,0,0,0,11797.81791018656,593.3979461551393,11797.81791018656,593.3979461551393,371.25824497881024,11797.817910186568
2066,1949,Graduation,Together,38823.0,0,1,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,3,11,0,75,114,7,1,668,56,7,114,3,1,2,312,6,Promising,3,3,1,14.25,0.0104633781763826,0.6086956521739131,0.0956521739130434,5,0.7217391304347827,0.25,0.375,0.0,0,8.2,182.55616438356165,25.0,0,1,0,0,0,1,0,0,0,-12825.931832926493,-286.1363096807488,-12825.931832926493,-286.1363096807488,295.45707900583307,-12825.9318329265
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,56,1173,19,2,417,57,19,1173,3,4,4,344,11,Loyal Customers,5,3,1,58.65,0.0454545454545454,0.737649063032368,0.1286201022146507,6,0.8901192504258943,0.1,0.6,0.0,0,20.0,1273.1067123287671,66.66666666666666,1,1,0,0,0,0,0,0,0,32059.187667143065,-421.34665343902816,32059.187667143065,-421.34665343902816,52.135168067417,32059.187667143065
8318,1979,Graduation,Together,90300.0,0,0,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,3,11,0,45,1738,19,0,177,7,19,1738,5,4,5,545,14,Champions,3,2,0,86.9,0.1067415730337078,0.3415756181713628,0.4519838987924094,6,0.8125359401955147,0.25,0.4,0.1666666666666666,0,21.2,1651.1,91.66666666666666,1,1,1,0,0,0,1,0,1,38727.556090831014,44.11111989695064,38727.556090831014,44.11111989695064,-372.2121304819408,38727.55609083103
5642,1979,Master,Together,62499.0,1,0,2013-12-09,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,3,11,0,45,222,12,1,202,0,12,222,5,3,3,533,11,Potential Loyalists,4,3,1,17.076923076923077,0.0591133004926108,0.6278026905829597,0.273542600896861,5,0.9013452914798208,0.2307692307692307,0.4615384615384615,0.0,0,12.8,204.9230769230769,66.66666666666666,0,1,0,0,0,1,0,0,0,10831.767455843015,-1286.1530278494588,10831.767455843015,-1286.1530278494588,95.54037014251458,10831.767455842994
2669,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,31,1127,16,0,56,66,16,1127,2,3,4,234,9,At Risk,3,1,0,66.29411764705883,0.2807017543859649,0.3324468085106383,0.2969858156028369,6,0.7118794326241135,0.2941176470588235,0.3529411764705882,0.0,0,16.4,1060.7058823529412,50.0,1,1,0,0,0,0,1,0,1,22685.939119987568,-322.3599722599938,22685.939119987568,-322.3599722599938,-288.7044211278415,22685.939119987554
455,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,78,209,10,0,437,86,10,209,1,2,3,123,6,At Risk,5,2,0,19.0,0.0228310502283105,0.4857142857142857,0.3,6,0.7952380952380952,0.3636363636363636,0.3636363636363636,0.0,0,11.2,227.4794520547945,25.0,0,1,0,0,0,1,0,0,0,-643.3717074927117,-737.9942148737782,-643.3717074927117,-737.9942148737782,180.36468460586525,-643.3717074927335
7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,3,11,0,56,787,23,1,124,80,23,787,1,5,4,154,10,Cannot Lose Them,4,3,1,32.791666666666664,0.184,0.7030456852791879,0.1434010152284264,5,0.8464467005076142,0.2083333333333333,0.5,0.0,0,23.6,754.2083333333333,58.333333333333336,0,1,0,0,0,0,0,0,0,19148.891594540124,-668.2209985672357,19148.891594540124,-668.2209985672357,-143.999580407238,19148.89159454008
3428,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,33,1598,24,0,266,56,24,1598,3,5,5,355,13,Loyal Customers,5,2,0,63.92,0.0898876404494382,0.5747342088805504,0.3158223889931207,5,0.9524702939337084,0.16,0.4,0.0,0,24.4,1534.08,83.33333333333334,1,1,0,0,0,0,1,0,1,17124.349611515645,867.3629874804462,17124.349611515645,867.3629874804462,-458.34932189345415,17124.349611515645
7414,1971,Graduation,Married,43824.0,1,1,2012-09-15,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,53,186,12,2,652,18,12,186,5,3,2,532,10,Potential Loyalists,3,4,1,14.307692307692308,0.0183767228177641,0.5133689839572193,0.2245989304812834,6,0.8021390374331551,0.2307692307692307,0.3076923076923077,0.0,0,13.6,306.6942044257113,58.333333333333336,0,1,0,0,1,1,0,2,0,-7822.761619773111,-351.8514115625144,-7822.761619773111,-351.8514115625144,319.94985460021303,-7822.761619773111
6354,1984,Graduation,Together,15345.0,1,0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,3,11,1,40,47,6,1,667,51,6,47,3,1,1,311,5,Promising,3,3,1,6.714285714285714,0.0089820359281437,0.1041666666666666,0.3333333333333333,6,0.5,0.1428571428571428,0.2857142857142857,0.1666666666666666,0,9.6,73.61800391389433,16.666666666666664,0,1,1,0,0,1,0,0,0,-36285.75962590419,628.4924885793419,-36285.75962590419,628.4924885793419,96.68637283309602,-36285.759625904204
798,1987,Graduation,Single,23442.0,1,0,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,27,5,1,552,71,5,27,2,1,1,211,4,About to Sleep,3,2,1,4.5,0.0090415913200723,0.0714285714285714,0.2142857142857142,5,0.5714285714285714,0.1666666666666666,0.5,0.0,0,6.4,34.02739726027397,8.333333333333332,0,1,0,0,0,1,0,0,0,-28199.633775981514,197.29084144900514,-28199.633775981514,197.29084144900514,89.96315433975406,-28199.633775981514
8213,1980,2n Cycle,Together,14515.0,1,0,2012-11-09,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,3,11,1,44,96,11,1,597,71,11,96,2,2,2,222,6,Need Attention,2,3,1,8.0,0.0183946488294314,0.0618556701030927,0.0927835051546391,6,0.2164948453608247,0.1666666666666666,0.25,0.1666666666666666,0,14.4,143.93424657534246,25.0,0,1,1,0,1,1,0,2,0,-37110.4840444012,751.3278858609738,-37110.4840444012,751.3278858609738,36.25616664259633,-37110.484044401215
2488,1956,2n Cycle,Divorced,31395.0,1,1,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,3,11,0,68,64,10,2,463,80,10,64,1,2,2,122,5,At Risk,2,3,1,5.818181818181818,0.021551724137931,0.3538461538461538,0.3846153846153846,5,0.7384615384615385,0.1818181818181818,0.2727272727272727,0.0,0,11.2,73.80323785803239,16.666666666666664,0,1,0,0,1,1,0,2,0,-20251.858253996565,-106.7456465637963,-20251.858253996565,-106.7456465637963,83.29127316756853,-20251.858253996565
9999,1965,Graduation,Together,75276.0,0,0,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,3,11,0,59,1040,23,0,640,2,23,1040,5,5,4,554,14,Champions,3,2,0,43.333333333333336,0.0358814352574103,0.5859750240153698,0.1200768491834774,6,0.8376560999039385,0.375,0.375,0.0,0,24.0,1747.579908675799,91.66666666666666,0,1,0,0,0,0,1,0,1,23684.15970284716,143.35754596530455,23684.15970284716,143.35754596530455,482.54035709209575,23684.159702847173
7617,1974,Graduation,Single,42373.0,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,50,163,13,2,318,83,13,163,1,3,2,132,6,At Risk,3,3,1,11.642857142857142,0.0407523510971786,0.4085365853658536,0.3719512195121951,6,0.7987804878048781,0.1428571428571428,0.3571428571428571,0.0,0,14.0,151.35714285714286,25.0,0,1,0,0,1,1,0,2,0,-9277.866739548037,-464.7083774928583,-9277.866739548037,-464.7083774928583,28.312885085682296,-9277.866739548037
615,1960,Graduation,Together,30507.0,0,0,2013-03-11,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0,64,343,11,0,475,29,11,343,4,2,3,423,9,Potential Loyalists,3,2,0,28.58333333333333,0.0231092436974789,0.188953488372093,0.2151162790697674,6,0.5145348837209303,0.4166666666666667,0.3333333333333333,0.0,0,12.4,409.1723744292237,50.0,0,1,0,0,0,1,0,0,0,-21114.95085939269,443.978836483048,-21114.95085939269,443.978836483048,5.721557767127479,-21114.950859392702
2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,3,11,1,69,446,24,3,250,11,24,446,5,5,3,553,13,Loyal Customers,5,4,1,17.84,0.095617529880478,0.930648769574944,0.058165548098434,3,0.988814317673378,0.24,0.24,0.3333333333333333,0,29.4,428.16,83.33333333333334,0,1,1,0,1,0,0,2,0,3881.323123573755,-542.3425904124381,3881.323123573755,-542.3425904124381,-44.17091431563216,3881.3231235737403
